"market_date","measure_name","measure_value"
"2020-05-08","EWMA","7790.82"
"2020-05-08","SMA","8554"
"2020-05-09","EWMA","7911.22"
"2020-05-09","SMA","8717"
"2020-05-10","EWMA","8034.82"
"2020-05-10","SMA","8862"
"2020-05-11","EWMA","8152.36"
"2020-05-11","SMA","8939"
"2020-05-12","EWMA","8262.03"
"2020-05-12","SMA","8996"
"2020-05-13","EWMA","8366.81"
"2020-05-13","SMA","9068"
"2020-05-14","EWMA","8462.25"
"2020-05-14","SMA","9101"
"2020-05-15","EWMA","8555.30"
"2020-05-15","SMA","9178"
"2020-05-16","EWMA","8640.54"
"2020-05-16","SMA","9211"
"2020-05-17","EWMA","8718.34"
"2020-05-17","SMA","9239"
"2020-05-18","EWMA","8793.18"
"2020-05-18","SMA","9294"
"2020-05-19","EWMA","8865.83"
"2020-05-19","SMA","9352"
"2020-05-20","EWMA","8935.79"
"2020-05-20","SMA","9404"
"2020-05-21","EWMA","8999.00"
"2020-05-21","SMA","9422"
"2020-05-22","EWMA","9045.93"
"2020-05-22","SMA","9360"
"2020-05-23","EWMA","9080.65"
"2020-05-23","SMA","9313"
"2020-05-24","EWMA","9107.22"
"2020-05-24","SMA","9285"
"2020-05-25","EWMA","9130.72"
"2020-05-25","SMA","9288"
"2020-05-26","EWMA","9154.03"
"2020-05-26","SMA","9310"
"2020-05-27","EWMA","9174.57"
"2020-05-27","SMA","9312"
"2020-05-28","EWMA","9191.53"
"2020-05-28","SMA","9305"
"2020-05-29","EWMA","9204.46"
"2020-05-29","SMA","9291"
"2020-05-30","EWMA","9216.62"
"2020-05-30","SMA","9298"
"2020-05-31","EWMA","9230.32"
"2020-05-31","SMA","9322"
"2020-06-01","EWMA","9240.29"
"2020-06-01","SMA","9307"
"2020-06-02","EWMA","9252.99"
"2020-06-02","SMA","9338"
"2020-06-03","EWMA","9262.22"
"2020-06-03","SMA","9324"
"2020-06-04","EWMA","9271.42"
"2020-06-04","SMA","9333"
"2020-06-05","EWMA","9286.19"
"2020-06-05","SMA","9385"
"2020-06-06","EWMA","9303.46"
"2020-06-06","SMA","9419"
"2020-06-07","EWMA","9322.64"
"2020-06-07","SMA","9451"
"2020-06-08","EWMA","9348.30"
"2020-06-08","SMA","9520"
"2020-06-09","EWMA","9378.68"
"2020-06-09","SMA","9582"
"2020-06-10","EWMA","9414.08"
"2020-06-10","SMA","9651"
"2020-06-11","EWMA","9451.25"
"2020-06-11","SMA","9700"
"2020-06-12","EWMA","9481.64"
"2020-06-12","SMA","9685"
"2020-06-13","EWMA","9508.47"
"2020-06-13","SMA","9688"
"2020-06-14","EWMA","9529.73"
"2020-06-14","SMA","9672"
"2020-06-15","EWMA","9547.58"
"2020-06-15","SMA","9667"
"2020-06-16","EWMA","9556.47"
"2020-06-16","SMA","9616"
"2020-06-17","EWMA","9564.21"
"2020-06-17","SMA","9616"
"2020-06-18","EWMA","9569.38"
"2020-06-18","SMA","9604"
"2020-06-19","EWMA","9570.24"
"2020-06-19","SMA","9576"
"2020-06-20","EWMA","9567.48"
"2020-06-20","SMA","9549"
"2020-06-21","EWMA","9562.09"
"2020-06-21","SMA","9526"
"2020-06-22","EWMA","9553.11"
"2020-06-22","SMA","9493"
"2020-06-23","EWMA","9544.26"
"2020-06-23","SMA","9485"
"2020-06-24","EWMA","9535.00"
"2020-06-24","SMA","9473"
"2020-06-25","EWMA","9521.74"
"2020-06-25","SMA","9433"
"2020-06-26","EWMA","9509.68"
"2020-06-26","SMA","9429"
"2020-06-27","EWMA","9496.20"
"2020-06-27","SMA","9406"
"2020-06-28","EWMA","9480.44"
"2020-06-28","SMA","9375"
"2020-06-29","EWMA","9464.52"
"2020-06-29","SMA","9358"
"2020-06-30","EWMA","9448.33"
"2020-06-30","SMA","9340"
"2020-07-01","EWMA","9430.48"
"2020-07-01","SMA","9311"
"2020-07-02","EWMA","9412.61"
"2020-07-02","SMA","9293"
"2020-07-03","EWMA","9394.33"
"2020-07-03","SMA","9272"
"2020-07-04","EWMA","9376.61"
"2020-07-04","SMA","9258"
"2020-07-05","EWMA","9359.37"
"2020-07-05","SMA","9244"
"2020-07-06","EWMA","9342.16"
"2020-07-06","SMA","9227"
"2020-07-07","EWMA","9324.72"
"2020-07-07","SMA","9208"
"2020-07-08","EWMA","9306.04"
"2020-07-08","SMA","9181"
"2020-07-09","EWMA","9290.82"
"2020-07-09","SMA","9189"
"2020-07-10","EWMA","9277.71"
"2020-07-10","SMA","9190"
"2020-07-11","EWMA","9267.35"
"2020-07-11","SMA","9198"
"2020-07-12","EWMA","9260.15"
"2020-07-12","SMA","9212"
"2020-07-13","EWMA","9255.19"
"2020-07-13","SMA","9222"
"2020-07-14","EWMA","9251.27"
"2020-07-14","SMA","9225"
"2020-07-15","EWMA","9248.89"
"2020-07-15","SMA","9233"
"2020-07-16","EWMA","9246.43"
"2020-07-16","SMA","9230"
"2020-07-17","EWMA","9244.42"
"2020-07-17","SMA","9231"
"2020-07-18","EWMA","9243.33"
"2020-07-18","SMA","9236"
"2020-07-19","EWMA","9242.64"
"2020-07-19","SMA","9238"
"2020-07-20","EWMA","9243.08"
"2020-07-20","SMA","9246"
"2020-07-21","EWMA","9241.38"
"2020-07-21","SMA","9230"
"2020-07-22","EWMA","9241.07"
"2020-07-22","SMA","9239"
"2020-07-23","EWMA","9241.71"
"2020-07-23","SMA","9246"
"2020-07-24","EWMA","9245.13"
"2020-07-24","SMA","9268"
"2020-07-25","EWMA","9250.44"
"2020-07-25","SMA","9286"
"2020-07-26","EWMA","9259.09"
"2020-07-26","SMA","9317"
"2020-07-27","EWMA","9272.47"
"2020-07-27","SMA","9362"
"2020-07-28","EWMA","9300.36"
"2020-07-28","SMA","9487"
"2020-07-29","EWMA","9340.09"
"2020-07-29","SMA","9606"
"2020-07-30","EWMA","9392.47"
"2020-07-30","SMA","9743"
"2020-07-31","EWMA","9456.37"
"2020-07-31","SMA","9884"
"2020-08-01","EWMA","9532.11"
"2020-08-01","SMA","10039"
"2020-08-02","EWMA","9622.19"
"2020-08-02","SMA","10225"
"2020-08-03","EWMA","9717.85"
"2020-08-03","SMA","10358"
"2020-08-04","EWMA","9820.44"
"2020-08-04","SMA","10507"
"2020-08-05","EWMA","9926.72"
"2020-08-05","SMA","10638"
"2020-08-06","EWMA","10039.86"
"2020-08-06","SMA","10797"
"2020-08-07","EWMA","10158.70"
"2020-08-07","SMA","10954"
"2020-08-08","EWMA","10281.20"
"2020-08-08","SMA","11101"
"2020-08-09","EWMA","10407.01"
"2020-08-09","SMA","11249"
"2020-08-10","EWMA","10532.98"
"2020-08-10","SMA","11376"
"2020-08-11","EWMA","10650.76"
"2020-08-11","SMA","11439"
"2020-08-12","EWMA","10757.91"
"2020-08-12","SMA","11475"
"2020-08-13","EWMA","10855.55"
"2020-08-13","SMA","11509"
"2020-08-14","EWMA","10946.74"
"2020-08-14","SMA","11557"
"2020-08-15","EWMA","11030.23"
"2020-08-15","SMA","11589"
"2020-08-16","EWMA","11103.91"
"2020-08-16","SMA","11597"
"2020-08-17","EWMA","11175.81"
"2020-08-17","SMA","11657"
"2020-08-18","EWMA","11247.72"
"2020-08-18","SMA","11729"
"2020-08-19","EWMA","11317.57"
"2020-08-19","SMA","11785"
"2020-08-20","EWMA","11378.47"
"2020-08-20","SMA","11786"
"2020-08-21","EWMA","11432.36"
"2020-08-21","SMA","11793"
"2020-08-22","EWMA","11479.11"
"2020-08-22","SMA","11792"
"2020-08-23","EWMA","11519.14"
"2020-08-23","SMA","11787"
"2020-08-24","EWMA","11553.83"
"2020-08-24","SMA","11786"
"2020-08-25","EWMA","11583.10"
"2020-08-25","SMA","11779"
"2020-08-26","EWMA","11608.18"
"2020-08-26","SMA","11776"
"2020-08-27","EWMA","11629.09"
"2020-08-27","SMA","11769"
"2020-08-28","EWMA","11642.99"
"2020-08-28","SMA","11736"
"2020-08-29","EWMA","11653.00"
"2020-08-29","SMA","11720"
"2020-08-30","EWMA","11658.33"
"2020-08-30","SMA","11694"
"2020-08-31","EWMA","11661.28"
"2020-08-31","SMA","11681"
"2020-09-01","EWMA","11658.51"
"2020-09-01","SMA","11640"
"2020-09-02","EWMA","11655.97"
"2020-09-02","SMA","11639"
"2020-09-03","EWMA","11650.51"
"2020-09-03","SMA","11614"
"2020-09-04","EWMA","11630.55"
"2020-09-04","SMA","11497"
"2020-09-05","EWMA","11603.18"
"2020-09-05","SMA","11420"
"2020-09-06","EWMA","11565.33"
"2020-09-06","SMA","11312"
"2020-09-07","EWMA","11519.53"
"2020-09-07","SMA","11213"
"2020-09-08","EWMA","11466.68"
"2020-09-08","SMA","11113"
"2020-09-09","EWMA","11409.26"
"2020-09-09","SMA","11025"
"2020-09-10","EWMA","11347.74"
"2020-09-10","SMA","10936"
"2020-09-11","EWMA","11285.24"
"2020-09-11","SMA","10867"
"2020-09-12","EWMA","11220.34"
"2020-09-12","SMA","10786"
"2020-09-13","EWMA","11154.00"
"2020-09-13","SMA","10710"
"2020-09-14","EWMA","11083.28"
"2020-09-14","SMA","10610"
"2020-09-15","EWMA","11012.52"
"2020-09-15","SMA","10539"
"2020-09-16","EWMA","10940.04"
"2020-09-16","SMA","10455"
"2020-09-17","EWMA","10872.95"
"2020-09-17","SMA","10424"
"2020-09-18","EWMA","10821.09"
"2020-09-18","SMA","10474"
"2020-09-19","EWMA","10780.00"
"2020-09-19","SMA","10505"
"2020-09-20","EWMA","10752.83"
"2020-09-20","SMA","10571"
"2020-09-21","EWMA","10735.30"
"2020-09-21","SMA","10618"
"2020-09-22","EWMA","10720.96"
"2020-09-22","SMA","10625"
"2020-09-23","EWMA","10712.26"
"2020-09-23","SMA","10654"
"2020-09-24","EWMA","10704.56"
"2020-09-24","SMA","10653"
"2020-09-25","EWMA","10701.37"
"2020-09-25","SMA","10680"
"2020-09-26","EWMA","10701.32"
"2020-09-26","SMA","10701"
"2020-09-27","EWMA","10704.27"
"2020-09-27","SMA","10724"
"2020-09-28","EWMA","10710.99"
"2020-09-28","SMA","10756"
"2020-09-29","EWMA","10717.23"
"2020-09-29","SMA","10759"
"2020-09-30","EWMA","10723.05"
"2020-09-30","SMA","10762"
"2020-10-01","EWMA","10726.42"
"2020-10-01","SMA","10749"
"2020-10-02","EWMA","10726.37"
"2020-10-02","SMA","10726"
"2020-10-03","EWMA","10722.94"
"2020-10-03","SMA","10700"
"2020-10-04","EWMA","10715.02"
"2020-10-04","SMA","10662"
"2020-10-05","EWMA","10705.79"
"2020-10-05","SMA","10644"
"2020-10-06","EWMA","10701.01"
"2020-10-06","SMA","10669"
"2020-10-07","EWMA","10697.63"
"2020-10-07","SMA","10675"
"2020-10-08","EWMA","10698.85"
"2020-10-08","SMA","10707"
"2020-10-09","EWMA","10701.60"
"2020-10-09","SMA","10720"
"2020-10-10","EWMA","10704.12"
"2020-10-10","SMA","10721"
"2020-10-11","EWMA","10711.77"
"2020-10-11","SMA","10763"
"2020-10-12","EWMA","10724.54"
"2020-10-12","SMA","10810"
"2020-10-13","EWMA","10736.56"
"2020-10-13","SMA","10817"
"2020-10-14","EWMA","10746.63"
"2020-10-14","SMA","10814"
"2020-10-15","EWMA","10762.93"
"2020-10-15","SMA","10872"
"2020-10-16","EWMA","10787.51"
"2020-10-16","SMA","10952"
"2020-10-17","EWMA","10817.60"
"2020-10-17","SMA","11019"
"2020-10-18","EWMA","10853.14"
"2020-10-18","SMA","11091"
"2020-10-19","EWMA","10893.42"
"2020-10-19","SMA","11163"
"2020-10-20","EWMA","10939.65"
"2020-10-20","SMA","11249"
"2020-10-21","EWMA","10995.08"
"2020-10-21","SMA","11366"
"2020-10-22","EWMA","11068.65"
"2020-10-22","SMA","11561"
"2020-10-23","EWMA","11156.84"
"2020-10-23","SMA","11747"
"2020-10-24","EWMA","11246.43"
"2020-10-24","SMA","11846"
"2020-10-25","EWMA","11344.00"
"2020-10-25","SMA","11997"
"2020-10-26","EWMA","11446.70"
"2020-10-26","SMA","12134"
"2020-10-27","EWMA","11545.41"
"2020-10-27","SMA","12206"
"2020-10-28","EWMA","11644.81"
"2020-10-28","SMA","12310"
"2020-10-29","EWMA","11748.31"
"2020-10-29","SMA","12441"
"2020-10-30","EWMA","11856.43"
"2020-10-30","SMA","12580"
"2020-10-31","EWMA","11971.16"
"2020-10-31","SMA","12739"
"2020-11-01","EWMA","12093.47"
"2020-11-01","SMA","12912"
"2020-11-02","EWMA","12220.81"
"2020-11-02","SMA","13073"
"2020-11-03","EWMA","12348.36"
"2020-11-03","SMA","13202"
"2020-11-04","EWMA","12478.18"
"2020-11-04","SMA","13347"
"2020-11-05","EWMA","12603.35"
"2020-11-05","SMA","13441"
"2020-11-06","EWMA","12736.55"
"2020-11-06","SMA","13628"
"2020-11-07","EWMA","12876.88"
"2020-11-07","SMA","13816"
"2020-11-08","EWMA","13014.96"
"2020-11-08","SMA","13939"
"2020-11-09","EWMA","13157.84"
"2020-11-09","SMA","14114"
"2020-11-10","EWMA","13303.07"
"2020-11-10","SMA","14275"
"2020-11-11","EWMA","13444.63"
"2020-11-11","SMA","14392"
"2020-11-12","EWMA","13590.41"
"2020-11-12","SMA","14566"
"2020-11-13","EWMA","13743.63"
"2020-11-13","SMA","14769"
"2020-11-14","EWMA","13902.54"
"2020-11-14","SMA","14966"
"2020-11-15","EWMA","14062.11"
"2020-11-15","SMA","15130"
"2020-11-16","EWMA","14221.48"
"2020-11-16","SMA","15288"
"2020-11-17","EWMA","14389.51"
"2020-11-17","SMA","15514"
"2020-11-18","EWMA","14570.01"
"2020-11-18","SMA","15778"
"2020-11-19","EWMA","14761.24"
"2020-11-19","SMA","16041"
"2020-11-20","EWMA","14948.28"
"2020-11-20","SMA","16200"
"2020-11-21","EWMA","15139.47"
"2020-11-21","SMA","16419"
"2020-11-22","EWMA","15341.17"
"2020-11-22","SMA","16691"
"2020-11-23","EWMA","15543.43"
"2020-11-23","SMA","16897"
"2020-11-24","EWMA","15747.60"
"2020-11-24","SMA","17114"
"2020-11-25","EWMA","15960.59"
"2020-11-25","SMA","17386"
"2020-11-26","EWMA","16174.10"
"2020-11-26","SMA","17603"
"2020-11-27","EWMA","16367.92"
"2020-11-27","SMA","17665"
"2020-11-28","EWMA","16543.95"
"2020-11-28","SMA","17722"
"2020-11-29","EWMA","16712.31"
"2020-11-29","SMA","17839"
"2020-11-30","EWMA","16879.45"
"2020-11-30","SMA","17998"
"2020-12-01","EWMA","17051.90"
"2020-12-01","SMA","18206"
"2020-12-02","EWMA","17212.72"
"2020-12-02","SMA","18289"
"2020-12-03","EWMA","17365.51"
"2020-12-03","SMA","18388"
"2020-12-04","EWMA","17513.64"
"2020-12-04","SMA","18505"
"2020-12-05","EWMA","17643.17"
"2020-12-05","SMA","18510"
"2020-12-06","EWMA","17760.67"
"2020-12-06","SMA","18547"
"2020-12-07","EWMA","17871.99"
"2020-12-07","SMA","18617"
"2020-12-08","EWMA","17976.51"
"2020-12-08","SMA","18676"
"2020-12-09","EWMA","18060.16"
"2020-12-09","SMA","18620"
"2020-12-10","EWMA","18131.25"
"2020-12-10","SMA","18607"
"2020-12-11","EWMA","18203.37"
"2020-12-11","SMA","18686"
"2020-12-12","EWMA","18274.95"
"2020-12-12","SMA","18754"
"2020-12-13","EWMA","18347.37"
"2020-12-13","SMA","18832"
"2020-12-14","EWMA","18419.34"
"2020-12-14","SMA","18901"
"2020-12-15","EWMA","18478.45"
"2020-12-15","SMA","18874"
"2020-12-16","EWMA","18535.59"
"2020-12-16","SMA","18918"
"2020-12-17","EWMA","18604.80"
"2020-12-17","SMA","19068"
"2020-12-18","EWMA","18696.22"
"2020-12-18","SMA","19308"
"2020-12-19","EWMA","18816.96"
"2020-12-19","SMA","19625"
"2020-12-20","EWMA","18965.82"
"2020-12-20","SMA","19962"
"2020-12-21","EWMA","19133.67"
"2020-12-21","SMA","20257"
"2020-12-22","EWMA","19313.24"
"2020-12-22","SMA","20515"
"2020-12-23","EWMA","19520.17"
"2020-12-23","SMA","20905"
"2020-12-24","EWMA","19743.75"
"2020-12-24","SMA","21240"
"2020-12-25","EWMA","19989.09"
"2020-12-25","SMA","21631"
"2020-12-26","EWMA","20263.90"
"2020-12-26","SMA","22103"
"2020-12-27","EWMA","20573.83"
"2020-12-27","SMA","22648"
"2020-12-28","EWMA","20909.64"
"2020-12-28","SMA","23157"
"2020-12-29","EWMA","21274.60"
"2020-12-29","SMA","23717"
"2020-12-30","EWMA","21665.95"
"2020-12-30","SMA","24285"
"2020-12-31","EWMA","22076.37"
"2020-12-31","SMA","24823"
"2021-01-01","EWMA","22490.89"
"2021-01-01","SMA","25265"
"2021-01-02","EWMA","22909.50"
"2021-01-02","SMA","25711"
"2021-01-03","EWMA","23350.27"
"2021-01-03","SMA","26300"
"2021-01-04","EWMA","23820.18"
"2021-01-04","SMA","26965"
"2021-01-05","EWMA","24314.16"
"2021-01-05","SMA","27620"
"2021-01-06","EWMA","24838.69"
"2021-01-06","SMA","28349"
"2021-01-07","EWMA","25421.13"
"2021-01-07","SMA","29319"
"2021-01-08","EWMA","26073.06"
"2021-01-08","SMA","30436"
"2021-01-09","EWMA","26790.13"
"2021-01-09","SMA","31589"
"2021-01-10","EWMA","27542.29"
"2021-01-10","SMA","32576"
"2021-01-11","EWMA","28308.86"
"2021-01-11","SMA","33439"
"2021-01-12","EWMA","29054.56"
"2021-01-12","SMA","34045"
"2021-01-13","EWMA","29764.16"
"2021-01-13","SMA","34513"
"2021-01-14","EWMA","30460.29"
"2021-01-14","SMA","35119"
"2021-01-15","EWMA","31160.43"
"2021-01-15","SMA","35846"
"2021-01-16","EWMA","31838.71"
"2021-01-16","SMA","36378"
"2021-01-17","EWMA","32466.52"
"2021-01-17","SMA","36668"
"2021-01-18","EWMA","33040.66"
"2021-01-18","SMA","36883"
"2021-01-19","EWMA","33583.32"
"2021-01-19","SMA","37215"
"2021-01-20","EWMA","34074.81"
"2021-01-20","SMA","37364"
"2021-01-21","EWMA","34490.57"
"2021-01-21","SMA","37273"
"2021-01-22","EWMA","34772.86"
"2021-01-22","SMA","36662"
"2021-01-23","EWMA","34946.17"
"2021-01-23","SMA","36106"
"2021-01-24","EWMA","35020.90"
"2021-01-24","SMA","35521"
"2021-01-25","EWMA","35029.49"
"2021-01-25","SMA","35087"
"2021-01-26","EWMA","35007.33"
"2021-01-26","SMA","34859"
"2021-01-27","EWMA","34975.44"
"2021-01-27","SMA","34762"
"2021-01-28","EWMA","34883.86"
"2021-01-28","SMA","34271"
"2021-01-29","EWMA","34734.12"
"2021-01-29","SMA","33732"
"2021-01-30","EWMA","34580.57"
"2021-01-30","SMA","33553"
"2021-01-31","EWMA","34429.31"
"2021-01-31","SMA","33417"
"2021-02-01","EWMA","34272.75"
"2021-02-01","SMA","33225"
"2021-02-02","EWMA","34107.81"
"2021-02-02","SMA","33004"
"2021-02-03","EWMA","33959.11"
"2021-02-03","SMA","32964"
"2021-02-04","EWMA","33847.69"
"2021-02-04","SMA","33102"
"2021-02-05","EWMA","33807.43"
"2021-02-05","SMA","33538"
"2021-02-06","EWMA","33820.11"
"2021-02-06","SMA","33905"
"2021-02-07","EWMA","33897.97"
"2021-02-07","SMA","34419"
"2021-02-08","EWMA","34027.06"
"2021-02-08","SMA","34891"
"2021-02-09","EWMA","34267.81"
"2021-02-09","SMA","35879"
"2021-02-10","EWMA","34606.48"
"2021-02-10","SMA","36873"
"2021-02-11","EWMA","35035.68"
"2021-02-11","SMA","37908"
"2021-02-12","EWMA","35560.01"
"2021-02-12","SMA","39069"
"2021-02-13","EWMA","36138.64"
"2021-02-13","SMA","40011"
"2021-02-14","EWMA","36761.26"
"2021-02-14","SMA","40928"
"2021-02-15","EWMA","37447.76"
"2021-02-15","SMA","42042"
"2021-02-16","EWMA","38178.78"
"2021-02-16","SMA","43071"
"2021-02-17","EWMA","38941.91"
"2021-02-17","SMA","44049"
"2021-02-18","EWMA","39742.20"
"2021-02-18","SMA","45098"
"2021-02-19","EWMA","40575.34"
"2021-02-19","SMA","46151"
"2021-02-20","EWMA","41465.02"
"2021-02-20","SMA","47419"
"2021-02-21","EWMA","42395.30"
"2021-02-21","SMA","48621"
"2021-02-22","EWMA","43377.67"
"2021-02-22","SMA","49952"
"2021-02-23","EWMA","44306.82"
"2021-02-23","SMA","50525"
"2021-02-24","EWMA","45136.89"
"2021-02-24","SMA","50692"
